@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:51:54.137,"REPORT RequestId: 1ec131a3-2ebf-47ea-ab52-762d9a235c6a	Duration: 3522.22 ms	Billed Duration: 3523 ms	Memory Size: 1024 MB	Max Memory Used: 595 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,595000000,3522.22
2025-05-14 05:51:54.018,"REPORT RequestId: e9980a14-f5a0-4785-9d09-533941bfc772	Duration: 3402.87 ms	Billed Duration: 3403 ms	Memory Size: 1024 MB	Max Memory Used: 493 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,493000000,3402.87
2025-05-14 05:51:53.975,"REPORT RequestId: 937683ca-e8d6-485e-beee-f672e503ce42	Duration: 3360.53 ms	Billed Duration: 3361 ms	Memory Size: 1024 MB	Max Memory Used: 503 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,503000000,3360.53
2025-05-14 05:51:51.829,"REPORT RequestId: 693bb55a-976e-43a2-921c-4f39ff02495c	Duration: 3467.59 ms	Billed Duration: 3468 ms	Memory Size: 1024 MB	Max Memory Used: 596 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,596000000,3467.59
2025-05-14 05:51:50.596,"REPORT RequestId: d602b635-2872-47b2-b6d6-cc757b8edc59	Duration: 3510.61 ms	Billed Duration: 3511 ms	Memory Size: 1024 MB	Max Memory Used: 502 MB	
",2025/05/14/[$LATEST]8495cd2a0f2f47ecac986622eed6d939,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,502000000,3510.61
2025-05-14 05:51:50.519,"REPORT RequestId: f09eb682-7ec5-4e69-882e-e0ea34d9dd16	Duration: 3398.53 ms	Billed Duration: 3399 ms	Memory Size: 1024 MB	Max Memory Used: 493 MB	
",2025/05/14/[$LATEST]0fe6bf3513e6409b80381b65214b213e,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,493000000,3398.53
2025-05-14 05:51:50.472,"REPORT RequestId: f14651ac-cab5-4029-b940-8baf59188505	Duration: 3377.24 ms	Billed Duration: 3378 ms	Memory Size: 1024 MB	Max Memory Used: 503 MB	
",2025/05/14/[$LATEST]3f135b8910c845b7a08f4ee991a6ce9b,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,503000000,3377.24
2025-05-14 05:51:50.442,"REPORT RequestId: b196ef3b-cd7c-4ffb-9f4c-3df1aeb664dc	Duration: 3414.63 ms	Billed Duration: 3415 ms	Memory Size: 1024 MB	Max Memory Used: 521 MB	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,521000000,3414.63
2025-05-14 05:51:48.170,"REPORT RequestId: 43dc1a8c-da2d-492a-9127-6a5bae663f61	Duration: 3307.07 ms	Billed Duration: 3308 ms	Memory Size: 1024 MB	Max Memory Used: 596 MB	
",2025/05/14/[$LATEST]0491cbc574e643a9804f209a6f6f087c,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,596000000,3307.07
2025-05-14 05:51:47.023,"REPORT RequestId: 001635a9-39d8-42fb-a2ce-b325914cbe63	Duration: 4179.05 ms	Billed Duration: 4180 ms	Memory Size: 1024 MB	Max Memory Used: 513 MB	
",2025/05/14/[$LATEST]1a4d6471a29044369e44b2a5d30ebb4a,256727551815:/aws/lambda/xml-parser-dev-xmlParserBun,513000000,4179.05
