@timestamp,@message,@logStream,@log,@maxMemoryUsed,@duration
2025-05-14 05:50:28.068,"REPORT RequestId: c70cf835-6164-4c37-b782-7a586cc33388	Duration: 3480.37 ms	Billed Duration: 3481 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3480.37
2025-05-14 05:50:27.314,"REPORT RequestId: 5d7db065-b020-4c49-875a-5d20c2339b5e	Duration: 3427.64 ms	Billed Duration: 3428 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3427.64
2025-05-14 05:50:26.150,"REPORT RequestId: a0a2940d-8be8-49ee-9899-26c0a2affbde	Duration: 3269.68 ms	Billed Duration: 3270 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3269.68
2025-05-14 05:50:25.978,"REPORT RequestId: c964c4b5-2fa7-4d70-9d75-6c502bb223cc	Duration: 3320.89 ms	Billed Duration: 3321 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3320.89
2025-05-14 05:50:25.927,"REPORT RequestId: 22cd03ec-2877-4ec7-89b3-bca46748e0d5	Duration: 3268.40 ms	Billed Duration: 3269 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3268.4
2025-05-14 05:50:24.482,"REPORT RequestId: d9f0a072-bbe1-4508-9d52-0b61211f0a5c	Duration: 3363.75 ms	Billed Duration: 3364 ms	Memory Size: 1024 MB	Max Memory Used: 416 MB	
",2025/05/14/[$LATEST]6f3efc2a4c484368a2860b0e92355e1a,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,416000000,3363.75
2025-05-14 05:50:23.747,"REPORT RequestId: 933d60ea-d672-4815-931e-d73a8c63ce18	Duration: 3406.44 ms	Billed Duration: 3407 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]fc2ae41287784795a87d5be5ac3f9fcc,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3406.44
2025-05-14 05:50:22.767,"REPORT RequestId: 0ee33b51-0ba1-4db9-82dd-c106c5b10896	Duration: 3365.45 ms	Billed Duration: 3366 ms	Memory Size: 1024 MB	Max Memory Used: 414 MB	
",2025/05/14/[$LATEST]cc73a29502af4cc7bf861cf00abca451,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,414000000,3365.45
2025-05-14 05:50:22.536,"REPORT RequestId: 15e24305-8343-4e78-b3f6-3c5da68178f6	Duration: 3275.34 ms	Billed Duration: 3276 ms	Memory Size: 1024 MB	Max Memory Used: 319 MB	
",2025/05/14/[$LATEST]7116b96a0f0b4487b999744729dd2e7d,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,319000000,3275.34
2025-05-14 05:50:22.485,"REPORT RequestId: 1edcfb36-673e-46a6-98b7-77c50fbaca23	Duration: 3226.86 ms	Billed Duration: 3227 ms	Memory Size: 1024 MB	Max Memory Used: 324 MB	
",2025/05/14/[$LATEST]04fe0f10aa6e4f21b54884a70b6c9a29,256727551815:/aws/lambda/xml-parser-dev-xmlParserNode,324000000,3226.86
